num-noise-0,num-noise-1,num-2,num-3,num-4,num-5,num-6,num-7,num-8,num-9,class
-0.009049836983142863,0.6678882553068203,2500.2605083885783,3503.2222013750493,4500.9548677492885,5503.277025909046,6502.511298055401,7503.4557321071825,8501.150198666543,9502.795982536958,class2
-0.9181138710774401,0.0436054591468859,2500.0513867866807,3499.388180925565,4502.627095496824,5499.8436674402965,6500.565730571764,7498.272786423285,8500.760128008116,9499.487247691413,class0
0.7693417428082696,-0.19279138586729833,2499.960781921959,3500.2696546735483,4499.441323356525,5500.6152308310775,6498.291820566824,7499.4357302231465,8498.454390719282,9498.901254344944,class0
1.8234853288412618,1.0994347372127062,2501.039090411926,3498.8094066456433,4500.745576830134,5500.467191937978,6500.786271311918,7500.552038652411,8499.924451499644,9501.198002207648,class0
-0.15463883072890114,-0.4790997108992103,2502.058500809758,3499.1212472500497,4499.195877777169,5501.6548014333675,6501.552012266794,7500.256383785341,8502.208944907892,9499.86578554289,class1
-0.9655523733815146,0.3276225933230469,2501.170144165725,3499.8051143089147,4498.699438799832,5499.635541693838,6499.630178487889,7499.900199675713,8499.352285501292,9500.049390536718,class0
1.6259534628239716,-0.32783213519780774,2501.862942483488,3500.6491875956394,4501.309302790817,5502.587313029917,6502.6809958392705,7501.511638215737,8499.914366475014,9501.112277817021,class2
-0.18706820073844224,-0.15596655682106056,2502.1994845538698,3500.1878371572366,4501.752895383808,5501.069622719938,6500.880360838449,7501.996147281524,8500.941533433814,9499.023828496976,class1
0.41042032927160044,0.15878514920530287,2501.288801386064,3501.847757271311,4503.503935561926,5502.35671662047,6500.960790598906,7501.750761065466,8502.649592065905,9502.989026578012,class2
-0.3709757638078502,1.180128326650049,2498.5803090579666,3499.8551514940496,4499.367075284618,5500.672796392005,6499.411711293417,7499.376679698161,8500.52005235406,9499.565190916817,class0
-0.454272203371445,-1.3869935563678533,2500.2846528669115,3501.413650365095,4502.898817318143,5500.9093640789515,6501.933615517392,7501.104745355965,8502.14897736151,9499.520439829417,class1
0.8387827395834618,0.4091485995426212,2500.7195384077913,3501.2022057886425,4499.466911351189,5499.563247020366,6499.332673366089,7499.401800523432,8498.248743129876,9500.440420749108,class0
0.699234180493034,-0.4910921726114348,2499.9663637199506,3501.0367320999935,4501.57271522588,5499.516505238606,6502.195346768136,7500.100737617893,8500.518579050682,9500.077717763394,class1
-0.4030632312419641,-1.4672640325424007,2500.7236422853807,3500.5503450532337,4501.6801648608125,5501.95777795128,6501.123494615255,7500.548386243573,8503.115786425113,9500.0892923884,class1
0.63690499224444,-0.5940522211486903,2499.7388617361235,3499.7127054246835,4499.195716169332,5500.224114819576,6501.084988195118,7500.753970737889,8499.318411255377,9499.203759147724,class0
1.1850782005314546,0.09806506009068042,2501.4224909270883,3502.6329065694285,4499.81376376375,5500.978592256981,6502.115284226255,7503.094480776197,8502.573188921795,9504.510607749866,class2
-0.8358710427434207,1.0275137286898066,2499.5907141088624,3500.825151270071,4502.235131926651,5500.335612985507,6499.715570616485,7500.783120615062,8499.552304652536,9500.5491356073,class0
-0.5668874443494891,-0.8077159342146596,2501.623737150127,3500.382034302607,4499.262984626421,5499.382358008467,6502.003154684593,7501.2355325216895,8500.038217785605,9498.487798862923,class0
0.3391759081326224,0.17900495593918112,2500.6184787637485,3500.1066125094694,4500.677542825429,5499.1612744340855,6503.87402924223,7501.875472821988,8501.335062436277,9499.61147995414,class1
3.755870090421228,0.2886823846823285,2499.8232941112055,3501.201987027775,4501.270089119294,5498.270928517026,6499.614988426307,7501.0558075085,8500.158209536836,9502.33256351926,class1
0.1807305603876201,0.17782292657358273,2501.2839686950038,3501.4037061723884,4500.86273416476,5499.048401333256,6500.300610351122,7502.107818536284,8500.216975632693,9502.085763950077,class1
-0.7973898335267089,-0.697652444315476,2502.9926918997025,3503.5946941368957,4500.625589640402,5502.5907554468,6500.737069558881,7501.566054939277,8501.611647921023,9500.878298236632,class2
1.0863578394106856,-0.6223386295497111,2498.6089855821706,3498.7972062066415,4497.741065091112,5499.578381007426,6501.2114063208755,7500.272315553741,8499.088023289443,9499.694097115658,class0
0.6164801089394227,-0.13660774535199782,2501.6455553093283,3503.548284987496,4502.011183789295,5502.919479071881,6503.330006483348,7503.219434141697,8502.268637289939,9500.626196984904,class2
-1.330794694688181,1.1856455559111274,2498.5447528835416,3498.7861493817654,4498.290875914403,5500.674584929833,6499.742369390656,7500.207627461517,8500.113750627623,9501.539034139614,class0
1.4736714965105784,0.47034509861456414,2501.7940355276746,3503.600718019999,4502.976085525606,5500.711158829181,6500.852136891442,7499.4872638424595,8502.531717886459,9502.720234864166,class2
-1.6932599327108135,-1.5939502589249888,2500.043879300047,3499.0217124806245,4501.82174014837,5501.234289893173,6499.1003689298195,7498.83447698136,8499.36182243763,9499.532993418108,class0
-0.40575882238934297,1.2451888527014583,2502.579492645609,3502.435827397821,4501.613873601109,5501.1463992361105,6503.2132729013165,7504.243362099182,8501.100145657862,9503.112152863934,class2
0.8484811354985091,-1.4224242792859545,2501.2769203168828,3501.3319001065593,4498.727803657839,5500.566180346234,6500.8667729560475,7500.807289598049,8499.168057768014,9499.212244628745,class0
1.1130977645047166,0.1089161920993009,2500.39779090041,3498.9274042860493,4499.858103465011,5498.49087057443,6501.04577178023,7500.3721722617,8498.59147548167,9499.747678224463,class0
-1.2737593703213446,-1.1169823245748525,2502.456774128291,3500.9685460356773,4501.158557904299,5501.159529861003,6499.799278021407,7501.014659808186,8503.932065367504,9500.8467562365,class1
-0.6153799251939478,0.1252477190752342,2499.461424571811,3499.9649765396875,4501.731869410069,5499.308694480981,6499.588723949384,7499.808532592275,8501.343543871224,9500.684803475866,class0
0.12633228827002907,-1.112605673730549,2502.3879450088334,3502.973182619905,4500.112665644441,5500.890200524779,6502.632358592074,7501.6761167908235,8500.98144155008,9502.061496630575,class2
-1.480148995615779,0.3388140410277686,2501.9989840165254,3501.439973928832,4501.2618175116595,5501.082624604438,6500.655051258954,7501.08031432019,8502.909635955602,9501.298108901701,class1
-1.398390237786835,-0.9288858374824255,2500.7165498064755,3500.690999465587,4500.575856609015,5499.307910864302,6499.893573928462,7502.001634566053,8500.731290820866,9500.361731785966,class1
-1.0281902448126952,1.8432271659023125,2500.4488955575484,3500.901953281981,4498.546355181513,5499.3655981266875,6498.78751881474,7500.883973408918,8499.880308260934,9499.9734376913,class0
1.755408179843687,-1.4676921966900838,2500.763844508353,3500.7412855231814,4501.173331961681,5500.242211358246,6502.953977382481,7502.575484548039,8498.928778514894,9500.819072995677,class1
0.011160988790133289,-0.355316670750813,2502.0218880761972,3500.8057429481833,4502.233911214574,5501.4837658698525,6502.695784378624,7502.041697856828,8502.21495320636,9503.249332671201,class2
0.9827920833624624,-0.5058291878248786,2501.624851674799,3501.731054774079,4503.772823040532,5502.613660720699,6500.806762976402,7503.917002442128,8502.494420520079,9501.0825160637,class2
1.8644694322042745,-0.23549155572944466,2501.389147392071,3500.5925034171373,4499.088257899828,5499.325724115047,6499.352253254149,7499.190820196515,8501.165908591898,9500.953103407239,class0
-0.4986822467252994,-0.3250450548229622,2500.240153277718,3501.0058276427085,4500.308384584651,5501.294483425983,6500.6120169775,7501.804195843992,8501.682153406533,9500.6835346437,class1
0.603813264835944,0.5484213531067222,2501.7483873508813,3502.568540130495,4502.14556812022,5500.32652709749,6502.194499048779,7501.922382547498,8500.200029072099,9499.999182902864,class2
0.015659350295103854,-0.32483536206806374,2501.4928239167048,3500.9973676837076,4501.357526687129,5500.1567067469205,6500.788386513577,7501.244625237997,8503.001475847885,9502.252122084745,class1
-0.4385094331357223,-0.7288651410582455,2500.593769599926,3499.5991038070706,4500.5950581432135,5499.804102537286,6500.458833342344,7499.610485423851,8499.359815834667,9498.288425258621,class0
-1.0180985761353756,1.0234973115020811,2500.1881015854315,3500.5779817034463,4500.733798442228,5500.665674909713,6502.12048488397,7500.722163755672,8501.92077574048,9501.066736694673,class1
0.5843223790255133,0.41835566996125156,2501.1372484053554,3501.5025963895437,4502.601466687891,5500.206303572573,6500.061272960195,7501.811714636743,8502.648143786344,9500.117137612267,class1
0.3118764361438767,-0.41873410867781163,2498.7157750959277,3501.3744855879263,4500.305202425646,5500.76088748253,6500.7274034208,7499.23343725397,8501.531024562562,9502.007967122616,class0
0.6695212285023375,-0.10165144245381812,2502.8114534548313,3503.1899388441548,4502.8238677978525,5501.255036695047,6501.313574788382,7502.0711292145015,8503.301933859804,9500.95537869419,class2
0.4070215069897868,0.44099305966385394,2499.5027064757596,3499.048181479443,4500.609256196018,5500.261251070969,6500.747325126845,7500.457548972509,8499.52963695727,9500.956331739437,class0
-0.7559039628965256,0.30995165777242445,2501.638011739858,3499.3900886895017,4502.4445189571015,5502.466240145234,6503.233115198697,7501.034142238152,8501.731400246597,9501.938818816341,class2
-0.0868410435890722,-0.05317086324346735,2501.6764273287276,3501.652760860775,4500.856683960474,5501.025041623467,6502.741596613439,7500.218295250002,8501.945870701362,9501.403288878202,class2
-1.222008507938096,0.27709734992190954,2501.094803891059,3503.8905074253935,4501.807548532705,5502.14166545597,6502.085673434674,7502.169908435636,8501.47418391147,9503.166210184627,class2
-0.07284147365170239,-0.0705495976508941,2498.7852105240936,3498.8478097347447,4499.394063576124,5500.074616269426,6501.3480394312055,7500.706020299573,8502.650902558236,9500.233292954148,class0
-1.0665995791808998,0.6184732222796041,2501.233042337198,3501.672145077303,4500.891009705699,5501.180442580688,6500.076640780423,7499.100246829388,8500.38780810981,9502.589253965682,class1
0.9464582280472461,-1.3025469208332272,2500.68888827226,3500.5769352712923,4502.763088185287,5500.898936205533,6500.770834707597,7500.439654118565,8501.68362747339,9500.856008008845,class1
-1.5128688921750346,-1.9446243869886324,2501.811838599166,3503.1557521071063,4501.616400560261,5502.451187101222,6501.810584821217,7502.620015710354,8502.43489121838,9502.056308810605,class2
1.1111972591098553,0.8624680621926576,2502.3439266333835,3501.0748223009787,4501.827991546255,5501.603500968934,6501.991908993308,7502.732657809356,8501.867766631218,9500.894881842572,class2
1.2129018759252779,0.8784507110028938,2499.053110256617,3500.450971873312,4500.5584752769055,5500.609277769667,6502.188049274351,7500.46093322955,8501.442635936346,9500.737096415362,class0
0.3326889018293279,0.9745360950874995,2501.6733006109002,3500.5111247984896,4501.326878755478,5502.9768509891455,6501.449155435851,7501.9939317741,8502.069509593148,9499.923571877573,class2
1.4441764914399442,1.027349430868907,2499.123237217576,3498.80582010766,4499.641766874829,5499.141289858231,6499.925772494397,7500.153957435209,8500.960773923676,9501.064507687339,class0
0.21138829696598763,0.9030820140657222,2501.0398972683215,3503.229859254581,4503.278756982638,5500.702442127891,6502.381885971969,7501.42669996736,8500.16089769745,9504.107803447283,class2
-0.9631936957710483,-0.08423969667935291,2500.5152099939087,3500.4337349037223,4498.854344207152,5499.01700212555,6499.934335210086,7498.98873130044,8500.373156758193,9501.041873373306,class0
1.3621611607219508,1.9674132050744988,2501.7843501097686,3498.258050684651,4498.619360954004,5500.485954644041,6499.628882306026,7498.985629723415,8499.984006180006,9499.357968507404,class0
-1.3142363578368141,0.640715667922151,2498.6899011665528,3501.2161143953163,4498.583651434496,5499.245069876168,6500.837511765073,7499.50526127407,8500.46337073275,9501.821969109491,class0
1.6663837057998974,-1.0993526516071617,2498.80728719981,3499.6492207845545,4502.1335180913775,5502.28647050891,6502.489692304611,7501.91741720005,8501.831071325956,9502.075648797372,class1
0.19154296042006128,0.7756475831904458,2500.304570028949,3499.869201725065,4501.330017604798,5499.775764502794,6502.269529925914,7501.395660710338,8500.526838121206,9500.550893237445,class1
-0.9899677475002893,-0.11832857462287122,2498.1708645531007,3499.2842729602853,4499.909878393736,5501.139676186242,6499.748498274114,7499.844745993311,8499.708975648882,9501.053328574106,class0
-1.1247946545912986,-1.0198535688783903,2501.1592890491315,3502.423182756695,4500.894426557779,5500.345807758821,6500.948623225211,7500.786517578489,8500.724016202723,9500.754473521818,class1
-0.998158330119018,1.8193196615517213,2501.8215908398256,3501.595249313654,4500.308987568711,5501.611333121639,6501.633674247422,7502.301607140911,8500.713909442335,9503.164870969502,class2
0.8856042722160361,-0.8128790006262515,2502.6656405179538,3500.361537633253,4499.932760974453,5498.737446592358,6501.2648631270595,7502.470941537191,8503.357842946696,9501.97047233733,class1
1.063212014874785,0.9661067132095674,2501.8643483094625,3500.4877591961235,4502.098161975498,5500.587970240434,6501.636848708278,7499.651157602408,8501.632611914862,9500.195212120789,class1
-1.4147339707543942,-1.525903000103196,2501.195722811474,3498.7430424860077,4499.433141756742,5500.527531186754,6500.270286527288,7501.054897771532,8501.204933905097,9501.682542142595,class0
-0.5289938635444773,1.454757568610194,2500.6989035530046,3500.2561813849834,4499.405005948915,5500.693895156754,6498.672540590119,7499.628258478688,8501.000044698158,9501.086961084373,class0
1.1775227174135368,-0.3156521288628338,2502.450549466005,3502.1255600239806,4502.552850008035,5500.888505010058,6501.614860639946,7501.198309976044,8501.660771685993,9502.406694587646,class2
-0.6761358182527752,-0.1272862760811819,2500.6797939697944,3500.7925066582643,4502.431802540322,5502.2992912300615,6502.49761424027,7501.974925072719,8501.335091481984,9502.16029211195,class2
-0.09618399959351831,-2.033215176900863,2501.8876734146666,3501.6211760892866,4501.426848579725,5502.622562161069,6501.158574298133,7502.079835676543,8502.741687378273,9500.640111676797,class2
-2.148996154847225,-1.0911142091724737,2502.187083808445,3501.5691617163757,4504.723976322193,5503.204029549123,6501.857703056689,7502.723020260829,8501.995311750228,9500.26728947225,class2
-0.2865866943767018,1.2877693129610193,2501.0914128969753,3500.255052901461,4499.771221504999,5500.868801163022,6499.837467762483,7501.610978799135,8501.371277031936,9502.338170602765,class1
-1.1852272283604328,1.8775806805491977,2499.7733638427076,3502.284621556195,4501.424275981459,5503.435541470247,6501.866822175137,7502.176664977265,8501.798859304756,9501.5266654225,class2
-1.0196241890758828,-0.5918592433327915,2502.283100671398,3500.904843564329,4502.256405403469,5501.355916545929,6502.478408232185,7502.362595644855,8503.420373637377,9503.519153771027,class2
-0.08371621946443579,-1.0200398819516319,2501.214399406556,3502.439109675408,4501.099232993925,5499.1359915574785,6500.148301396852,7500.888903160603,8500.122682022482,9500.731131314413,class1
-0.1717093580946858,-1.0204996670831064,2502.542995995647,3501.787832669245,4501.974966080583,5501.65240876487,6502.295257121284,7500.492500035206,8501.460699689947,9501.765805622506,class2
-0.0049359161440931665,-0.45952487243417856,2501.3149799109074,3499.7662557178933,4499.566752986115,5501.7177140839385,6501.581374135715,7499.406553082985,8500.029274181452,9499.830430005031,class1
1.0090220985903822,0.449829669029346,2498.892836789728,3500.1493977415016,4499.307081673341,5499.572255116319,6499.882500679709,7499.368457890358,8498.89298162979,9502.022551282109,class0
1.8299437926419138,0.06138194219826184,2501.516208597289,3499.7015148103346,4503.487500190641,5501.94846807423,6502.567501348518,7501.694507393808,8501.94197369287,9500.603221824653,class2
-1.978993461518761,0.28291074041261527,2499.792957592791,3500.294176680272,4500.2514778142395,5499.3167419668025,6500.73567744966,7498.594608237533,8500.779707269856,9499.757046879653,class0
-1.0545965589859942,0.44053202349726034,2499.7539535325013,3500.597760409005,4500.540823653827,5502.38771334952,6500.241475406218,7500.324936546435,8501.969150355508,9500.598620348313,class1
0.10224068850209848,0.1681147501145117,2502.3235792835044,3499.316625717321,4500.8783366687685,5500.08248623238,6499.645297769629,7500.024622279342,8501.467165453561,9500.612088579199,class0
1.9011173363624825,-1.012098715252269,2499.688769915106,3499.982742634321,4499.472707614847,5501.080315606519,6501.312236334304,7500.71223135733,8500.562998258358,9499.338597535758,class0
-0.6407029558559414,0.7010791495097572,2502.271683770139,3501.676049236535,4502.235184256049,5501.810105074685,6504.493293851585,7502.918002324643,8502.080990963064,9502.599567438996,class2
0.5233083785541758,-0.2459116698855531,2501.891725120351,3499.903106634264,4499.592015174276,5501.423049927384,6503.474191712077,7500.485302411702,8501.137272951739,9499.124914209064,class0
-2.572370369863152,-0.06387145907131285,2501.452076991213,3501.42699398667,4500.353430734146,5500.332132955944,6501.193186971739,7500.562305917465,8501.23254487779,9500.953155800924,class1
0.7834522003778486,-0.7435362765964719,2500.730188810531,3500.2420078550913,4499.8524478825675,5501.174521632392,6502.125967318361,7500.73939771503,8501.178719856967,9502.999243012986,class1
0.8414546313438122,-0.3421999639920505,2499.9195756973368,3499.488619773873,4500.995893072055,5500.196313559427,6499.585344067371,7501.060457642112,8500.424154657128,9500.264824866696,class0
1.3077897163448344,-1.012674816737786,2499.425605326067,3499.724790317702,4500.140293597106,5500.290651260389,6499.668272184529,7501.26138424975,8500.6772388256,9499.81993987361,class0
1.8561056168722883,0.16628605731831705,2500.9660610141154,3501.670313428301,4503.017198717815,5500.188670569735,6503.338133495881,7501.372122894496,8499.919660326645,9501.049620543052,class1
-2.0499221488360972,0.7235667800727938,2501.4218934328737,3502.0353431566928,4501.229496420661,5499.450388026468,6500.725799980274,7499.097724753738,8500.560430249636,9501.150253883006,class0
-0.9956814595005261,1.2162301941307863,2499.0826840261875,3499.4094848035134,4498.804706125805,5501.548147872452,6498.635140411954,7500.22685143113,8499.29845355854,9499.371137972128,class0
0.15204736954926215,0.5004577178868693,2499.037766383926,3500.7303043000093,4499.7845308036185,5499.97862320012,6500.853862476133,7500.585602629344,8501.273582921465,9499.70439551421,class0
-0.051602670681325145,-1.4758044873621947,2499.153612201558,3500.2273216228746,4500.320932431576,5498.398115556247,6502.0272169576665,7499.516137488645,8501.062492001147,9500.345889864742,class0
0.11185566775556083,0.06302774322998744,2500.2322735550065,3500.4117770928915,4500.514971675942,5500.143611582065,6501.307646922346,7499.165453830586,8501.621545124344,9497.732259642784,class0
-0.3238150015847379,-0.0398579045539526,2498.778885560095,3500.656650363663,4499.696021205785,5499.332919671112,6501.6844408990355,7500.306097163526,8498.801994288344,9499.295220113077,class0
-0.8484042158877908,-1.179368481118598,2500.5873161251047,3499.473752928475,4499.282739283313,5498.824421364996,6500.413339419483,7499.937396838562,8500.827082281896,9498.148423330604,class0
-0.7442752422213743,-0.22611248573168755,2498.7525473159394,3500.2761523212075,4501.242121588242,5499.4604941301295,6499.7109151698805,7501.599116804689,8500.411544694485,9501.103803101185,class0
-0.41827824521616547,-0.06681986642964818,2503.6981473505384,3502.4001175860035,4500.097797044017,5501.684064357161,6501.252166307432,7502.431229932247,8501.01370523264,9502.034449937988,class2
0.9423178002760241,2.4907216064723596,2501.4073614065965,3500.860326659164,4502.551782688778,5500.924729922316,6501.861183095875,7500.297988176784,8501.254777579332,9502.578969577344,class1
0.3023741633356512,0.4110408155608421,2500.656603402295,3497.778390648455,4499.212273195942,5499.258742363319,6501.2510011623735,7501.022192383822,8501.056475473704,9500.264468036385,class0
-0.24048731538690474,-0.3708235264017692,2501.2199686392364,3502.6733513609333,4500.7609301293005,5502.263948365176,6503.212756723426,7501.474170480761,8501.771696221012,9502.17449840049,class2
0.11532267725329351,0.34355132260071736,2500.7895603210372,3502.9130748180864,4500.996111157206,5500.693061368232,6500.735640457362,7501.578301626989,8501.028708834772,9501.48985934017,class1
1.2198575913292709,-1.0568868382962031,2502.3956909806525,3500.8402057939397,4501.266433501941,5502.007745970096,6502.069804992013,7502.33178409849,8503.026770173296,9500.820880506863,class2
-0.4501196119080939,-0.37861360968338326,2499.576304598941,3500.88832177555,4500.06558850089,5500.459046733497,6500.3183678453415,7499.838790072126,8498.902573693955,9502.316379560587,class0
-0.8494336048227732,0.015707842827805487,2501.5434355067127,3501.320492157658,4501.021763624798,5501.588564094792,6500.815081500538,7502.423489067667,8501.615390207664,9499.806005348984,class1
1.4717699295385025,-0.9394815088660147,2501.108655882649,3503.5182297527504,4501.443562146265,5500.542934682931,6501.08703509014,7502.177097242744,8502.543603255292,9501.98627564717,class2
0.5787896489298188,-0.7791640835203634,2499.263704183398,3498.835745050209,4501.341828143858,5500.8586516137875,6497.928578143214,7500.125194555662,8499.607972132628,9499.715010582087,class0
-1.0556265225761192,2.0113220458102976,2500.322982285295,3501.3763261197682,4501.594050025849,5499.39268572719,6499.827935087574,7500.570939376785,8500.340312444836,9500.680687723494,class1
1.6822439752760538,1.5655809633654696,2501.05302597485,3498.927087084619,4499.42873555601,5498.925946091507,6499.8640810111365,7500.608187894669,8499.16793808494,9499.31231121454,class0
0.6566099853495243,-1.5776333784184344,2502.639407422126,3504.3236616791446,4501.745131598247,5501.233487715455,6500.471846822673,7501.565556131684,8501.81883950906,9503.14353584977,class2
-0.21374766558230587,-0.676295231870174,2503.030427090126,3501.175151898929,4503.688660933069,5501.684081388967,6502.774796594194,7503.56928152194,8501.53627741077,9501.613394416543,class2
-0.800314182219426,0.002126270403219203,2499.128614780801,3501.2745386968168,4500.767653673144,5499.47786459327,6499.161767336115,7500.078011620398,8500.224245706046,9500.541377596332,class0
0.5600114667099608,-0.2948051913368327,2499.0207769055996,3500.526358421719,4501.77611309591,5500.635705211923,6500.580192106207,7500.831771060446,8501.634616236632,9499.209370070972,class0
-0.723627812771393,-1.4781152323153206,2500.9853570844207,3500.865449084728,4499.617553062536,5498.0716450774635,6499.064550164302,7500.412768169239,8500.163778369528,9500.1310025777,class0
0.6750180873044207,1.9752120609515653,2500.7840199307693,3502.73725176159,4501.649992333562,5501.026221763547,6502.092599550236,7501.23419783997,8503.74093137223,9503.003550911111,class2
-0.9221815117940892,-1.5271159070722693,2501.3193802672236,3501.5897361439165,4502.622794138477,5503.022767222376,6501.27147843646,7502.817676662635,8500.023397256728,9502.5497715018,class2
-1.5487994893667414,-0.9526382773134596,2497.7616096979236,3501.3970571567,4498.893947645846,5499.411682183833,6501.199116019266,7500.89652654641,8500.437513429968,9498.464804553316,class0
0.5456576304610382,2.078112284478505,2501.827637963172,3500.8546483428927,4500.569563278611,5500.3169751798,6503.774200172438,7501.013969364886,8499.594610939848,9499.94027933444,class1
-1.3315022508914716,-1.533455482859251,2501.984372918848,3501.9001638709688,4502.875250206708,5502.4720965100505,6501.667769910821,7500.465407231219,8502.48180520018,9502.40959683968,class2
-0.8509418093980595,-1.7853811790454643,2502.4182566778554,3502.795159117431,4501.2260745599415,5502.951532308389,6503.899146202574,7501.084814556982,8503.42532754415,9500.67334975563,class2
-1.5677174487576047,-0.29722522084697756,2500.5069132907324,3499.225533527845,4499.658027739376,5499.528711844804,6500.259829601656,7497.983324297133,8499.973553998085,9501.174647048361,class0
1.2327181602045107,2.02404092597492,2502.5147145591372,3503.3024722137607,4500.3159889414355,5501.163531102758,6498.836936112436,7500.305672382427,8499.96960285552,9499.542270279344,class1
-0.9058103381674231,-1.5235463650407126,2501.108611060229,3501.56841487343,4501.804099940234,5500.053755889075,6500.666612144499,7500.946319836611,8500.62208232881,9501.320625687615,class1
0.21344843365853886,-0.5175279666105262,2500.2650957738774,3499.337115200739,4500.14190998472,5501.810073373424,6500.317107099357,7500.9145361386,8500.044810034435,9501.400790317692,class0
-1.254886318200159,0.7625008273852069,2499.5832187340698,3499.6533011009747,4500.497422464374,5500.589704492958,6500.78206452396,7499.793088884874,8500.662351094052,9501.06173609547,class0
0.19817425659081025,-1.8152677797859813,2500.539722017645,3500.0349058750703,4499.541688578675,5500.603373528891,6499.389793875535,7501.000228737814,8500.040666669182,9499.622259820479,class0
1.3799726104349386,-0.43682929432643797,2502.573557588875,3502.413588717632,4501.577094638927,5503.163605742167,6500.055121290581,7501.414043518159,8503.487290522533,9502.681508962974,class2
1.3466569529094399,0.31529887851454513,2502.762477059482,3501.75110122862,4500.433244565643,5500.958999708545,6501.164292256338,7502.938795074132,8503.048741694616,9501.990997031815,class2
0.30117109391266167,-0.1985438088613298,2502.1577281931122,3504.301487739282,4501.32083975139,5499.977043775032,6500.58596417729,7501.948373270424,8501.497337684666,9501.821949667445,class2
1.094679289109986,0.017465623085104725,2501.554411281733,3500.7741904514282,4503.471849566819,5500.943565212103,6500.679070786192,7503.225879328815,8501.51655978391,9501.523090962315,class2
-0.8047212243670251,-0.7709597617467051,2498.52765460246,3501.099341137474,4498.324472590256,5500.955300434935,6499.767889168916,7497.6084731669025,8501.072719302138,9500.740698032992,class0
-1.7728937938058804,-0.3338047594477109,2502.41826781769,3501.3100920908414,4500.645861282441,5503.123019887198,6501.306112551946,7501.3391711272025,8500.928692737205,9501.913611576903,class2
0.869378542443733,-0.4934517038007123,2501.0970541362785,3500.4230268229653,4498.849908953838,5500.043226388738,6500.38971212521,7499.611791297182,8501.573292344068,9498.286494722808,class0
0.6075209856596393,0.7647075008564493,2501.953202374573,3501.929572947483,4502.818163005397,5503.519304337945,6503.579930558954,7502.536081755006,8502.478628806988,9503.360846714691,class2
-0.5140679759657878,-0.3194370004597323,2497.912511628095,3499.736943745798,4499.861069232054,5500.507503138568,6500.101655028004,7500.001597271738,8500.70368765945,9499.228970926515,class0
